,Unnamed: 0,track_name,price,rating_count_tot,user_rating,prime_genre
3071,3671,Fear For Sale: Nightmare Cinema - A Mystery Hidden Object Game (Full),2.99,1,4.0,0
3072,3672,Pro HDR X,1.99,345,3.5,14
3073,3674,MeiCam -  Video Production Master,0.0,0,0.0,14
3074,3676,Halloween Face Paint Spa - Kids Makeup Salon Games,0.0,113,3.0,0
3075,3678,"GameDay Pro Football Radio - Live Games, Scores, Highlights, News, Stats, and Schedules",1.99,113,5.0,10
3076,3680,Labo Halloween Car(4+),1.99,0,0.0,0
3077,3681,Clockmaker – Mystery Match3 Puzzle,0.0,5246,4.5,0
3078,3682,Jump on piano stack,0.0,1750,4.0,0
3079,3683,Dumb Ways to Die 2: The Games,0.0,11295,4.0,0
3080,3688,Enlight,3.99,4915,4.5,14
3081,3689,Scary Doll,3.99,18,2.0,0
3082,3690,PES CLUB MANAGER,0.0,3216,4.5,0
3083,3691,DingTalk,0.0,40,4.0,11
3084,3692,"Bumble – Find a Date, Meet Friends & Network",0.0,10109,3.5,17
3085,3693,Sandstorm: Pirate Wars,0.0,4518,4.5,0
3086,3694,Sniper 3D Assassin: Shoot to Kill Gun Game,0.0,386521,5.0,0
3087,3695,优信二手车-二手车买车卖车评估交易平台,0.0,6,5.0,17
3088,3696,The Clymb — Gear Deals,0.0,104,3.0,3
3089,3697,Haunt the House: Terrortown,1.99,1698,4.5,0
3090,3698,Smash Monsters - City Rampage,0.0,7084,4.5,0
3091,3700,ProTube for YouTube,3.99,1082,3.5,13
3092,3701,幻獣契約クリプトラクト,0.0,33,4.0,0
3093,3706,KORG Module,39.99,201,4.0,6
3094,3707,Train Conductor World,0.0,1238,4.5,0
3095,3708,"Todo Number Matrix: Brain teasers, logic puzzles, and mathematical reasoning for kids",0.99,15,4.5,16
3096,3709,Piloteer,2.99,1059,3.5,0
3097,3712,Stickman Ice Hockey,0.0,676,4.0,0
3098,3713,诸神战纪竞技场：超神大冒险(无尽关 排行榜 动作类横版过关游戏),0.0,0,0.0,0
3099,3714,Give It Up!,0.99,2560,4.0,0
3100,3715,TruckSimulation 16,0.99,113,4.5,0
3101,3716,Dog Simulator 2015,0.0,29817,4.5,0
3102,3717,Crazy Eye Clinic - Doctor X Adventures,0.0,101,3.0,0
3103,3718,DC Legends,0.0,16460,4.5,0
3104,3719,Target Acquired,0.0,50,3.5,0
3105,3721,多盈理财-正规手机投资金融理财产品,0.0,0,0.0,5
3106,3722,Shadowrocket,2.99,104,4.0,7
3107,3723,Real Boxing 2 ROCKY,0.0,6263,4.5,0
3108,3724,NOGGIN - Preschool Shows & Educational Kids Videos,0.0,782,3.5,16
3109,3725,桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,0.0,0,0.0,0
3110,3727,Akinator the Genie FREE,0.0,2154,4.0,13
3111,3730,Astrå,0.99,42,4.0,0
3112,3731,Zodiac: Orcanon Odyssey,4.99,184,3.0,0
3113,3732,"Don't Die, Mr. Robot!",0.99,7,4.5,0
3114,3733,The Trace: Murder Mystery Game - Analyze evidence and solve the criminal case,3.99,2570,4.0,0
3115,3734,Flewn,2.99,66,4.5,20
3116,3735,The World II Hunting BOSS,0.99,141,4.5,0
3117,3737,Griffin Simulator,0.99,417,4.0,0
3118,3738,StickyBalls Deluxe - Addicting Fall Down Game,0.0,7002,4.5,0
3119,3739,年賀状2018｜おしゃれなスマホで写真年賀状2018,0.0,0,0.0,14
3120,3740,A Call From Santa! Voicemail & Text Messages,0.0,3823,4.5,13
3121,3741,Yurei Ninja,0.0,205,4.0,0
3122,3742,Foot Locker,0.0,2477,4.5,3
3123,3744,Weirdwood Manor,0.0,197,4.5,20
3124,3745,Adventure Time Game Wizard - Draw Your Own Adventure Time Games,4.99,848,4.0,0
3125,3746,Astropad Standard,29.99,1439,4.5,1
3126,3747,PAW Patrol Draw & Play HD,3.99,44,3.5,16
3127,3748,Mobile Strike,0.0,24935,3.5,0
3128,3750,TodayAir,0.0,0,0.0,2
3129,3751,"Papers, Please",7.99,970,5.0,0
3130,3752,Heroes of Normandie,14.99,53,3.5,0
3131,3754,Sync Solver for Fitbit,2.99,859,4.0,12
3132,3756,MUSYNX,0.99,197,5.0,0
3133,3757,Clipstro Golf - Swing trajectory visualization,3.99,5,3.5,10
3134,3758,Polar Bear Simulator,0.99,293,4.5,0
3135,3759,オオカミ姫 [ みんなで協力！ターン制ギルドバトルRPG ],0.0,0,0.0,0
3136,3760,infltr - Infinite Filters,1.99,32,2.5,14
3137,3761,Roller Coaster VR,0.0,128,3.5,0
3138,3762,Duet Display,9.99,6165,4.5,1
3139,3764,Boulder Dash® 30th Anniversary™ Premium,4.99,11,5.0,0
3140,3765,Simple Machines by Tinybop,2.99,96,3.5,16
3141,3766,The Robot Factory by Tinybop,0.0,335,4.0,16
3142,3767,YouTube Kids,0.0,28560,4.5,13
3143,3770,The Survival Games 2 : Mini Game With Worldwide Multiplayer,0.99,514,3.5,0
3144,3771,YeahKeys - Customize your keyboard,2.99,255,2.0,7
3145,3772,Pulling USA,1.99,208,4.0,0
3146,3773,WonderCat Adventures,2.99,93,4.0,0
3147,3774,Christmas Sweeper 2,0.0,1200,4.5,0
3148,3775,Pic-it Collage - Photo Collage Maker and Editor,0.0,415,4.5,14
3149,3777,シンデレラブレイド2,12.99,0,0.0,0
3150,3779,Cloud Video Player Pro - Play Videos from Cloud,2.99,602,3.5,14
3151,3780,Angry Birds POP! - Bubble Shooter,0.0,35711,4.5,0
3152,3781,Survivors: the Quest®,0.0,24547,4.0,0
3153,3782,Ref Guide for Essential Oils,6.99,151,4.0,12
3154,3783,Big Win Football 2016,0.0,4035,4.0,0
3155,3784,Heads Up! Kids,0.99,94,3.5,0
3156,3785,Feed’em Burger,0.0,1865,4.5,0
3157,3788,夢王国と眠れる100人の王子様,0.0,198,4.5,0
3158,3789,Santa Calls You,0.99,9,2.5,13
3159,3790,Christmas Food Fever Cooking Maker Kids Games,0.0,6975,4.0,0
3160,3791,Douchebag Beach Club,0.0,213,4.0,0
3161,3792,Mahjong Journey®,0.0,47949,4.5,0
3162,3794,Pastel Keyboard Themes Extension - 100+ Cute Color,0.99,120,4.0,7
3163,3796,HIGO-全球奢侈品牌和设计师品牌购买平台,0.0,9,4.5,3
3164,3800,Crayola Color Alive,0.0,816,3.0,13
3165,3802,Defenders 2: Tower Defense battle of the frontiers,0.0,818,4.0,0
3166,3803,Tubex - Videos and Music for YouTube,0.0,20943,4.0,13
3167,3804,Agent A: A puzzle in disguise,2.99,1390,4.5,0
3168,3807,Dirt Trackin,2.99,1049,4.5,0
3169,3808,TurboTax Tax Return App - File 2016 income taxes,0.0,9635,4.5,5
3170,3809,Halo: Spartan Strike,2.99,1159,4.0,0
3171,3810,Medly - Music Maker,0.0,933,4.5,6
3172,3811,Seekers Notes: Hidden Mystery,0.0,46384,4.5,0
3173,3812,A Florist,0.99,0,0.0,17
3174,3814,スタンバイ 仕事もバイトも暮らしにあった選び方,0.0,0,0.0,11
3175,3815,The Snowman & The Snowdog Game,1.99,3,5.0,0
3176,3816,暇なら話そう！誰でも話せて友達も作れる「KoeTomo」,0.0,0,0.0,9
3177,3817,Dragon Land,0.0,6079,4.5,0
3178,3818,Color Pop Effects - Photo Editor & Picture Editing,0.0,45320,4.5,14
3179,3819,Galactic Nemesis,0.99,247,5.0,0
3180,3820,Tap Titans,0.0,87898,4.5,0
3181,3823,Love You To Bits,3.99,2833,5.0,0
3182,3824,Bike Unchained,0.0,629,4.0,0
3183,3826,Santa Calls You Free,0.0,44,2.5,13
3184,3827,Five Nights at Freddy's 2,2.99,18107,4.5,0
3185,3828,Attack the Light - Steven Universe Light RPG,2.99,10132,5.0,0
3186,3829,WWE Immortals,0.0,29918,4.5,0
3187,3833,Lock Screens - Free Wallpapers & Background Themes,0.0,4429,4.5,13
3188,3834,oh my giraffe,1.99,106,4.5,0
3189,3835,Hidden Objects: Mystery Society: Solve Crime Cases,0.0,6624,4.0,0
3190,3836,Sprinkle of Jesus,0.0,485,3.5,17
3191,3837,Sneaky Sneaky,2.99,300,4.5,0
3192,3840,Weather - Radar - Storm with Morecast App,0.0,78,3.5,2
3193,3841,Runtastic Butt Workout & Booty Trainer Plans,0.0,222,4.5,12
3194,3843,Paper Monsters Recut,0.99,36,4.0,0
3195,3844,The Collider 2,1.99,10,2.0,0
3196,3845,Dude Perfect 2,0.0,28361,4.5,0
3197,3846,Twilight Struggle,9.99,166,3.5,0
3198,3847,My Om Nom,4.99,2074,4.5,0
3199,3848,Small Town Terrors: Galdor's Bluff HD - A Magical Hidden Object Mystery (Full),6.99,71,4.5,0
3200,3849,Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),2.99,17,4.0,0
3201,3852,Dictator: Revolt,0.99,3939,4.0,0
3202,3853,作业通-中小学搜题搜作文必备神器,0.0,0,0.0,16
3203,3854,Dictator: Outbreak,0.0,10871,4.0,0
3204,3855,Paribus - Rebates When Prices Drop,0.0,768,3.0,5
3205,3856,SpongeBob Bubble Party,0.99,171,4.5,0
3206,3857,舞妓ドリル,0.0,0,0.0,0
3207,3858,Around The World in 80 Days - Hidden Object Games,1.99,513,4.5,0
3208,3859,Toca Kitchen 2,2.99,1858,4.5,16
3209,3860,Amazon Alexa,0.0,3018,2.0,6
3210,3862,Kaiser 64,0.99,1,5.0,0
3211,3864,Santa Spy Cam! I Caught Santa!,0.99,52,1.0,0
3212,3865,The Sandbox Evolution - Craft a 2D Pixel Universe,0.0,3220,4.5,0
3213,3866,Aftercut : Background Eraser & Easy Photo Editor,1.99,91,4.5,14
3214,3867,ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,0.99,1,3.0,13
3215,3868,MobileData - Mobile data usage with Today Widget,0.99,0,0.0,7
3216,3870,Snow Leopard Simulator,0.99,837,4.5,0
3217,3871,Stray Dog Simulator,0.99,2781,4.0,0
3218,3872,Evel Knievel,0.0,313,4.5,0
3219,3873,Sling TV: A La Carte TV. Watch Live Shows & Sports,0.0,5693,2.5,13
3220,3874,Hyena Simulator,0.99,327,4.5,0
3221,3876,Clash of Kings - CoK,0.0,23910,4.5,0
3222,3877,Peg + Cat's Tree Problem,2.99,14,2.5,16
3223,3878,SNCF,0.0,7,1.5,8
3224,3880,Quick Hit Slots – Casino Slot Machines Games,0.0,7646,4.0,0
3225,3881,Fairytale Fiasco - Royal Rescue,0.0,168,3.5,0
3226,3882,デジラアプリ - データ容量のやりくりに,0.0,0,0.0,7
3227,3885,Pulse Secure,0.0,53,2.0,11
3228,3887,萌店-朋友圈的美味生活,0.0,0,0.0,3
3229,3888,YAZIO – Calorie Counter & Nutrition Tracker,0.0,115,4.5,12
3230,3889,"Virry Educational. Play, learn with real animals",0.0,50,3.5,16
3231,3890,House of Terror VR,0.0,84,2.5,0
3232,3891,Aerofly FS 2 Flight Simulator,2.99,863,3.5,0
3233,3892,Evoland,4.99,424,4.0,0
3234,3893,Ball King,0.0,5834,4.5,0
3235,3896,Game of Dice,0.0,3629,4.5,0
3236,3897,好车无忧二手车—二手车买卖实体店,0.0,0,0.0,17
3237,3898,I am Bread,4.99,1394,3.5,0
3238,3899,FineScanner Pro - PDF Document Scanner App + OCR,59.99,100,4.0,11
3239,3900,Killer Clown Scare Prank,0.99,3,1.5,13
3240,3901,Video Call Santa Claus Christmas - Catch Kids Wish,0.0,228,2.5,13
3241,3903,Galaxy Trucker Pocket,4.99,259,5.0,0
3242,3904,Osmo Masterpiece,0.0,247,3.5,0
3243,3905,Paul Pixel - The Awakening,1.99,106,4.5,0
3244,3906,Fix My Car: Garage Wars - Furious Street Mechanic!,1.99,181,3.5,0
3245,3907,Amazon Prime Now,0.0,895,3.0,3
3246,3908,Crane Connect,0.0,94,2.0,12
3247,3909,Hydra - Amazing Photography,4.99,249,3.5,14
3248,3911,DropEraser,0.0,0,0.0,0
3249,3912,MoonCatcher,0.99,0,0.0,14
3250,3914,Classic Poker - Texas Holdem,0.0,110,4.0,0
3251,3917,MacID,3.99,820,4.0,7
3252,3918,City Police Car Driver Simulator – Drive Cops Auto,0.0,1238,4.0,0
3253,3920,Women's Health 100 Tage Training ohne Geräte,0.99,0,0.0,12
3254,3921,New baseball board app BasePinBall,0.0,5,3.0,0
3255,3922,Venture Kid,0.99,1333,4.5,0
3256,3923,TwinSpires Official Kentucky Derby Wagering App,0.0,131,3.0,10
3257,3924,PopSwish Basketball by Andrew Wiggins,0.0,89,4.0,0
3258,3925,SpongeBob: Sponge on the Run,3.99,481,4.0,0
3259,3926,Transistor,4.99,1250,4.5,0
3260,3927,Owl Simulator,0.99,263,4.0,0
3261,3928,SpongeBob's Game Frenzy,2.99,205,4.0,0
3262,3929,"Otaku quizzes from manga, and anime--Slice HEROES!",0.0,0,0.0,0
3263,3930,Azerrz Sounds,0.99,71,4.5,13
3264,3931,Earn to Die 2 Lite,0.0,1147,4.5,0
3265,3932,You Stupid,0.0,2018,4.0,0
3266,3933,LINE BROWN FARM,0.0,122,4.5,0
3267,3934,iSlash Heroes,0.0,1170,4.0,0
3268,3935,MORTAL KOMBAT X,0.0,114475,4.5,0
3269,3937,Invasion: Modern Empire,0.0,4276,4.0,0
3270,3938,出会い無料のチャット掲示板 LINK,0.0,0,0.0,9
3271,3939,Dreamdays: Count Down to the Days that Matter,0.99,7863,5.0,7
3272,3940,Gear.Club - True Racing,0.0,2793,4.5,0
3273,3941,Lumyer - augmented reality camera effects,0.0,3896,4.5,14
3274,3942,Jet: Online Shopping Deals & Bulk Wholesale Prices,0.0,9006,4.5,3
3275,3943,Panther Simulator,0.99,476,4.0,0
3276,3946,"Questerium: Sinister Trinity, Collector's Edition HD (Full)",6.99,243,4.5,0
3277,3947,Riff Racer: Race Your Music,0.99,18,3.5,0
3278,3948,Ulysses,24.99,498,4.5,1
3279,3949,Sweet Shop,0.99,258,4.0,0
3280,3950,Theory of evolution,0.0,0,0.0,13
3281,3951,VivaVideo PRO Best Video Editor & Movie Maker HD,2.99,442,4.5,14
3282,3952,ニュース速報と災害地震速報が届くライフライン NewsDigest（ニュースダイジェスト）,0.0,0,0.0,19
3283,3954,Deck Heroes: Legacy,0.0,494,4.0,0
3284,3955,Dr. Panda's Ice Cream Truck,1.99,445,4.0,16
3285,3956,Dr. Panda Restaurant Asia,0.0,853,4.5,16
3286,3958,"Walking for Weight Loss: training plans, GPS, tips",0.0,397,3.5,12
3287,3959,Prodigy Math Game,0.0,6683,4.5,16
3288,3960,Alto's Adventure,4.99,7824,4.5,0
3289,3961,Whispering Willows,4.99,57,4.0,0
3290,3962,Polaroid Print App - ZIP,0.0,631,1.5,14
3291,3965,Card Crawl,2.99,1461,4.5,0
3292,3967,Krosmaster Arena,0.0,91,2.5,0
3293,3968,Dark Echo,1.99,3542,4.5,0
3294,3969,The Line Zen,0.0,16674,4.5,0
3295,3970,Bachify,1.99,88,3.5,14
3296,3971,ZigZag,0.0,104502,4.5,0
3297,3972,Touchdown Hero,0.0,6570,4.5,0
3298,3973,がんばれルルロロ！かさねてブロック,0.0,0,0.0,0
3299,3975,オーブGETマルチ掲示板！ for モンスト,0.0,0,0.0,13
3300,3976,Scanner App by Photomyne: Scan & Auto-Crop Photos,1.99,2582,4.5,14
3301,3977,DRAGON BALL Z DOKKAN BATTLE,0.0,5362,4.0,0
3302,3980,"Filterra – Photo Editor, Effects for Pictures",0.0,14744,4.5,14
3303,3981,Traffic Rider,0.0,14592,4.5,0
3304,3982,Cool Wallpapers for Pokemon,0.0,3694,5.0,14
3305,3983,Kiwake Alarm Clock - Take back your mornings,2.99,1536,4.0,17
3306,3984,Microsoft Outlook - email and calendar,0.0,32807,3.5,1
3307,3985,TankTrouble - Mobile Mayhem,1.99,42,4.0,0
3308,3988,SOUND Canvas,19.99,36,4.0,6
3309,3989,パチスロ黄門ちゃま 喝,14.99,0,0.0,0
3310,3990,Ski Safari 2,0.99,919,4.5,0
3311,3991,3D Maze Level 100,0.0,22,4.5,0
3312,3992,LOL Movie: Change your face + voice!,0.0,849,4.5,14
3313,3994,Export Messages - Save Print Backup Recover Text SMS iMessages,4.99,284,3.5,13
3314,3995,Oil Hunt,0.0,403,3.5,0
3315,3996,Her Story,2.99,346,4.0,0
3316,3997,Keep - 移动健身教练 自由运动场,0.0,550,4.5,12
3317,3998,King of Thieves,0.0,20911,4.5,0
3318,3999,Music Freedom - Unlimited Free MP3 Music Streaming,0.0,1246,4.0,6
3319,4000,VR Roller Coaster,0.0,107,3.5,0
3320,4001,Furdemption - A Quest For Wings,2.99,703,5.0,0
3321,4002,平安WiFi-手机必备的万能WiFi上网钥匙,0.0,16,4.0,7
3322,4003,Cryptomator - Cloud Storage Encryption,4.99,32,4.5,1
3323,4004,Odd Squad: Blob Chase,1.99,38,3.5,16
3324,4006,Be Focused Pro - Focus timer & Goal Tracker,1.99,643,4.5,1
3325,4007,センバツLIVE!2017／第89回選抜高校野球大会公式アプリ,0.0,0,0.0,19
3326,4008,Bestie-Beauty Camera 360 & Portrait Selfie Editor,0.0,1035,4.5,14
3327,4011,1+2=3,0.0,2816,4.0,0
3328,4012,Sabertooth Tiger Simulator,0.99,323,4.5,0
3329,4013,一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,0.0,0,0.0,0
3330,4014,Play Basketball Hoops 2017 - Real slam dunks game,0.0,751,3.0,0
3331,4015,Tower Knights!,0.0,334,4.0,0
3332,4016,ダウト～嘘つきオトコは誰？～,0.0,8,4.0,0
3333,4017,Divide By Sheep,2.99,138,4.5,0
3334,4018,Video Saver & Uploader-Save & Upload your Photo&Movie,0.99,1754,4.0,14
3335,4019,Snow Roll,0.0,1533,4.0,0
3336,4022,戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),0.0,12,4.0,0
3337,4024,Minesweeper - Widget Edition,0.99,52,4.0,0
3338,4025,Musical Video Creator Music+Videos illuminati Pro,0.0,1588,3.5,13
3339,4026,Fear For Sale: The 13 Keys HD - A Scary Hidden Object Mystery (Full),6.99,90,4.0,0
3340,4027,同花顺至尊版,0.99,67,4.5,5
3341,4029,特种部队-跨服竞技TCG军事策略游戏,0.0,17,5.0,0
3342,4030,Unblue,2.99,424,1.5,1
3343,4031,Mr Jump,0.0,33282,4.5,0
3344,4032,Zig Zag Boom,0.0,3242,4.5,0
3345,4034,Chrome Death,0.0,234,3.5,0
3346,4035,Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,1.99,51,3.5,13
3347,4036,CPlus for Craigslist app - mobile classifieds,0.0,13345,5.0,22
3348,4037,Domino Drop,1.99,2272,4.5,0
3349,4038,Pursuit of Light,0.99,2114,4.5,0
3350,4039,Jelly Jump,0.0,48694,4.5,0
3351,4040,Green the Planet,0.0,5660,4.5,0
3352,4042,Century City,0.0,20147,4.5,0
3353,4043,MARVEL Future Fight,0.0,20906,4.5,0
3354,4045,Baby Cries Translator,2.99,12,1.5,12
3355,4046,Storm Radar,0.0,22792,4.5,2
3356,4047,Boom Boom Soccer,0.0,91,3.0,0
3357,4050,The Lost Heir: The Fall of Daria,2.99,253,5.0,0
3358,4054,"""HOOK""",0.99,959,5.0,0
3359,4055,Carbo - Handwriting in the Digital Age,7.99,39,3.5,1
3360,4056,Tsuro - The Game of the Path,2.99,539,4.5,0
3361,4057,Sisters: A Virtual Reality Ghost Story,0.0,251,4.0,13
3362,4058,Disney Magical Dice,0.0,947,4.0,0
3363,4060,Battle Supremacy: Evolution,4.99,308,3.5,0
3364,4061,Psych,0.0,635,4.0,0
3365,4062,Fleet Air Travel Guide & Airport Directory,0.0,105,3.5,8
3366,4063,Disney Color and Play,0.0,658,3.0,13
3367,4065,"Quick Reposter - Repost, Regram and Reshare Photos",0.0,17694,4.5,9
3368,4069,Jurassic Virtual Reality (VR),0.0,88,3.0,0
3369,4070,Descendants,0.0,4333,3.5,0
3370,4071,CHAOS RINGS Ⅲ,19.99,627,4.0,0
3371,4072,Lumino City,4.99,6097,4.5,0
3372,4073,メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,1.99,0,0.0,12
3373,4074,War Dragons,0.0,25834,4.5,0
3374,4075,The Rock Clock™,0.0,951,4.0,7
3375,4076,adidas Confirmed,0.0,1434,2.5,17
3376,4077,GAROU: MARK OF THE WOLVES,3.99,162,4.5,0
3377,4078,Spring Festival by BabyBus,0.0,0,0.0,16
3378,4080,MOOMIN -Welcome to Moominvalley-,0.0,74,4.5,0
3379,4081,Black Box - Black Movie List,0.0,136,1.5,13
3380,4082,Player for Acapella Triller illuminati Edition,0.0,2476,4.0,17
3381,4083,Falcon Simulator,0.99,482,4.5,0
3382,4085,Within - VR (Virtual Reality),0.0,343,4.0,13
3383,4086,Snail Bob 2 Deluxe,2.99,114,4.5,0
3384,4087,ごちうさアラーム～チノ編～,5.99,2,5.0,13
3385,4088,Runestone Keeper,2.99,95,4.5,0
3386,4091,FATAL FURY SPECIAL,3.99,39,4.0,0
3387,4093,Extreme Car Driving Simulator Free,0.0,28900,4.5,0
3388,4094,Star Trek ® - Wrath of Gems,0.0,2636,4.0,0
3389,4096,Flight Pilot Simulator 3D: Flying Game For Free,0.0,60360,5.0,0
3390,4098,Block Party : Mini Game With Worldwide Multiplayer,0.99,250,4.0,0
3391,4099,My Newborn Kitty - Fluffy Care,0.0,230,3.5,0
3392,4100,Progress to 100,0.99,3746,4.5,0
3393,4101,Batman: Arkham Underworld,0.0,9287,4.5,0
3394,4102,Plug for Minecraft PE,2.99,5969,4.0,0
3395,4104,Skiing Yeti Mountain,0.0,2830,5.0,0
3396,4105,Lara Croft: Relic Run,0.0,3366,4.0,0
3397,4106,Simple Reversi Online,0.0,0,0.0,0
3398,4107,Gun Fu: Stickman 2,0.0,1664,4.5,0
3399,4109,Riddle Stones - Cross Numbers,0.0,707,4.0,0
3400,4110,Noizio,1.99,167,4.5,6
3401,4111,The Mesh,1.99,714,4.5,0
3402,4115,BEAKER by THIX,0.0,94,3.5,16
3403,4116,Prison Life RPG,3.99,135,4.5,0
3404,4117,CARROT Weather - Talking Forecast Robot,3.99,4913,4.5,2
3405,4118,超ヒモ理論 ～働きたくないでござる～,0.0,8,5.0,0
3406,4120,Transformers Rescue Bots: Dino Island,2.99,21,3.0,20
3407,4121,Lords & Castles - Medieval War Strategy MMO Games,0.0,439,4.0,0
3408,4123,Roll the Ball™ - slide puzzle,0.0,20911,4.5,0
3409,4124,Get 'Em,0.99,40,4.0,0
3410,4126,Analog Tokyo,0.99,19,4.0,14
3411,4127,Spring Cleaning 2,0.99,15,4.5,1
3412,4128,Burly Men at Sea,4.99,48,4.0,0
3413,4129,Hovercraft - Build Fly Retry,0.0,14123,4.5,0
3414,4130,Google Photos - unlimited photo and video storage,0.0,88742,5.0,14
3415,4131,さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,0.0,0,0.0,0
3416,4133,Impulse GP - Super Bike Racing,0.0,147,4.0,0
3417,4135,Exit Zone,0.0,875,4.0,0
3418,4136,RAD Boarding,0.0,944,4.0,0
3419,4137,Evil Minds: Dirty Charades!,0.99,380,4.5,0
3420,4139,Fruit Nibblers,0.0,14505,4.5,0
3421,4140,Ys Chronicles 1,4.99,118,4.0,0
3422,4143,Puzzle it to 10,0.0,27,4.5,0
3423,4144,Blackbox - think outside the box,0.0,80058,5.0,0
3424,4145,Moji™,0.0,439,2.5,13
3425,4146,Shooty Skies - Endless Arcade Flyer,0.0,16948,4.5,0
3426,4147,黄金日-贵金属理财投资黄金白银,0.0,0,0.0,5
3427,4148,Streaks,3.99,2279,4.5,1
3428,4149,One More Bounce,0.0,129,4.5,0
3429,4150,One More Jump,0.0,806,4.5,0
3430,4151,Cookie Run: OvenBreak,0.0,1976,4.5,0
3431,4152,Dragon Hills,1.99,5508,4.5,0
3432,4156,Egz – The Origin of the Universe,3.99,43,4.0,0
3433,4157,SmartForm - 見積書・納品書・請求書・領収書作成ソフトの新定番！,5.99,0,0.0,11
3434,4159,Coco Pony - My Dream Pet,0.0,1627,4.5,0
3435,4160,PlayGround • Music At Your Fingertips,0.0,150,4.5,6
3436,4162,グルータ / 最新ニュースまとめをグループチャットで！(Grouta),0.0,0,0.0,19
3437,4163,Go Karts - VR,0.0,20,1.5,0
3438,4164,Hiking Project,0.0,247,4.0,10
3439,4165,the SOUL of SEVENS【ソウル オブ セブンス】,0.0,0,0.0,0
3440,4166,Drive Ahead!,0.0,19776,4.5,0
3441,4167,Bubble Shoot Pet,0.0,914,4.5,0
3442,4168,LOOPIMAL by YATATOY,3.99,336,4.5,16
3443,4169,My Water Balance: Daily Drink Tracker & Reminder,0.0,1601,4.5,12
3444,4170,OK K.O.! Lakewood Plaza Turbo,0.0,430,4.5,0
3445,4171,SUDOKU -The puzzle game that makes your brain younger!-,0.0,0,0.0,0
3446,4172,Legend of Grimrock,4.99,452,4.5,0
3447,4173,Farming PRO 2015,1.99,560,4.0,0
3448,4175,World Craft - Epic Dream Island,0.0,2102,2.5,0
3449,4176,21 Days Metabolic Diet,2.99,0,0.0,12
3450,4179,Baby Pics - pregnancy & baby milestone photos,2.99,1872,4.5,14
3451,4181,AO Creator - Creator for Pokémon,6.99,1032,3.5,7
3452,4183,Kiwi - Q&A,0.0,1538,4.0,9
3453,4184,Final Guitar - absolute guitar app,0.99,0,0.0,6
3454,4185,Pinata Hunter 3,0.0,199,4.0,0
3455,4188,网易考拉海购—新人免费领取1000元优惠券,0.0,23,4.5,3
3456,4189,Pancake – The Game,0.0,4903,4.5,0
3457,4190,KORG iM1,29.99,338,4.5,6
3458,4191,Blackthorn Castle,2.99,399,5.0,0
3459,4192,Focus To-Do: The Best Focus Timer for Work & Study,0.99,813,4.5,1
3460,4194,ピグパーティ - きせかえ・アバターで楽しむトークアプリ,0.0,1,1.0,9
3461,4197,Knotmania,2.99,14,3.0,0
3462,4198,Pathfinder Adventures,0.0,1498,4.0,0
3463,4199,My New Baby Story - Makeup Spa & Dressup Games,0.0,1253,4.0,0
3464,4200,GOAT: Buy & Sell Sneakers,0.0,3116,4.5,3
3465,4201,Ringtone Remixes - Marimba Remix Ringtones,0.0,213,3.5,22
3466,4203,LINE FIGHTERS,0.0,1,5.0,0
3467,4204,Vikings: War of Clans,0.0,7969,4.5,0
3468,4205,Devious Dungeon 2,2.99,335,4.5,0
3469,4206,Escape Game Darkness LittleRedHood,0.0,1,1.0,0
3470,4207,Little Panda Mini Games-3D,0.0,9,4.0,16
3471,4209,Layout from Instagram,0.0,12616,4.5,14
3472,4210,Doom & Destiny Advanced,2.99,117,4.0,0
3473,4211,YAHTZEE® With Buddies: The Classic Dice Game,0.0,40446,4.0,0
3474,4212,Air Display 3,9.99,228,3.0,7
3475,4213,Noodles!,1.99,917,4.5,0
3476,4216,Rush Rally 2,0.99,135,4.5,0
3477,4217,Cyber Reversi,0.0,0,0.0,0
3478,4218,激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,0.0,0,0.0,0
3479,4219,Winterstate,0.0,108,3.5,0
3480,4220,Bike Race Level 100,0.0,1,5.0,0
3481,4223,Adobe Spark Page — Create Stunning Web Pages,0.0,2528,4.5,1
3482,4224,ACDSee Pro,6.99,130,4.5,14
3483,4225,Robocide,0.0,599,4.5,0
3484,4226,Sonic Dash 2: Sonic Boom,0.0,5697,4.5,0
3485,4227,Hoverboard Simulator,0.0,325,3.5,0
3486,4228,High Dive,0.0,249,4.5,0
3487,4229,Unison League,0.0,36414,4.5,0
3488,4232,Goat Simulator GoatZ,4.99,3035,4.0,0
3489,4233,Smurfs Epic Run - Fun Platform Adventure,0.0,1944,4.0,0
3490,4234,RAID HQ,0.0,737,3.5,0
3491,4235,Stray Cat Simulator,0.99,1892,4.5,0
